phase,t_s,encoder0,position,fault
still,0.3837,0.3762206733226776,0.0075225830078125,0
still,0.3847,0.3762206733226776,0.0075225830078125,0
still,0.3857,0.3762206733226776,0.0075225830078125,0
still,0.3868,0.3762206733226776,0.0075225830078125,0
still,0.3878,0.3762206733226776,0.0075225830078125,0
still,0.3888,0.3762206733226776,0.0075225830078125,0
still,0.3898,0.3762206733226776,0.0075225830078125,0
still,0.3908,0.3762206733226776,0.0075225830078125,0
still,0.3918,0.3762206733226776,0.0075225830078125,0
still,0.3928,0.3762206733226776,0.0075225830078125,0
still,0.3938,0.3762206733226776,0.0075225830078125,0
still,0.3948,0.3762206733226776,0.0075225830078125,0
still,0.3958,0.3762206733226776,0.0075225830078125,0
still,0.3968,0.3762206733226776,0.0075225830078125,0
still,0.3979,0.3762206733226776,0.0075225830078125,0
still,0.3988,0.3762206733226776,0.0075225830078125,0
still,0.3998,0.3762206733226776,0.0075225830078125,0
still,0.4008,0.3762206733226776,0.0075225830078125,0
still,0.4018,0.3762206733226776,0.0075225830078125,0
still,0.4028,0.3762206733226776,0.0075225830078125,0
still,0.4039,0.3762206733226776,0.0075225830078125,0
still,0.4047,0.3762206733226776,0.0075225830078125,0
still,0.4058,0.3762206733226776,0.0075225830078125,0
still,0.4067,0.3762206733226776,0.0075225830078125,0
still,0.4077,0.3762206733226776,0.0075225830078125,0
still,0.4089,0.3762206733226776,0.0075225830078125,0
still,0.4097,0.3762206733226776,0.0075225830078125,0
still,0.4109,0.3762206733226776,0.0075225830078125,0
still,0.4118,0.3762206733226776,0.0075225830078125,0
still,0.4127,0.3762206733226776,0.0075225830078125,0
still,0.4137,0.3762206733226776,0.0075225830078125,0
still,0.4147,0.3762206733226776,0.0075225830078125,0
still,0.4157,0.3762206733226776,0.0075225830078125,0
still,0.4167,0.3762206733226776,0.0075225830078125,0
still,0.4177,0.3762206733226776,0.0075225830078125,0
still,0.4188,0.3762206733226776,0.0075225830078125,0
still,0.4198,0.3762206733226776,0.0075225830078125,0
still,0.4208,0.3762206733226776,0.0075225830078125,0
still,0.4218,0.3762206733226776,0.0075225830078125,0
still,0.4228,0.3762206733226776,0.0075225830078125,0
still,0.4238,0.3762206733226776,0.0075225830078125,0
still,0.4248,0.3762206733226776,0.0075225830078125,0
still,0.4258,0.3762206733226776,0.0075225830078125,0
still,0.4268,0.3762206733226776,0.0075225830078125,0
still,0.4278,0.3762206733226776,0.0075225830078125,0
still,0.4287,0.3762206733226776,0.0075225830078125,0
still,0.4298,0.3762206733226776,0.0075225830078125,0
still,0.4308,0.3762206733226776,0.0075225830078125,0
still,0.4317,0.3762206733226776,0.0075225830078125,0
still,0.4328,0.3762206733226776,0.0075225830078125,0
still,0.4338,0.3762206733226776,0.0075225830078125,0
still,0.4348,0.3762206733226776,0.0075225830078125,0
still,0.4358,0.3762206733226776,0.0075225830078125,0
still,0.4368,0.3762206733226776,0.0075225830078125,0
still,0.4378,0.3762206733226776,0.0075225830078125,0
still,0.4388,0.3762206733226776,0.0075225830078125,0
still,0.4398,0.3762206733226776,0.0075225830078125,0
still,0.4408,0.3762206733226776,0.0075225830078125,0
still,0.4418,0.3762206733226776,0.0075225830078125,0
still,0.4428,0.3762206733226776,0.0075225830078125,0
still,0.4438,0.3762206733226776,0.0075225830078125,0
still,0.4448,0.3762206733226776,0.0075225830078125,0
still,0.4458,0.3762206733226776,0.0075225830078125,0
still,0.4469,0.3762206733226776,0.0075225830078125,0
still,0.4477,0.3762206733226776,0.0075225830078125,0
still,0.4487,0.3762206733226776,0.0075225830078125,0
still,0.4498,0.3762206733226776,0.0075225830078125,0
still,0.4509,0.3762206733226776,0.0075225830078125,0
still,0.4518,0.3762206733226776,0.0075225830078125,0
still,0.4528,0.3762206733226776,0.0075225830078125,0
still,0.4537,0.3762206733226776,0.0075225830078125,0
still,0.4548,0.3762206733226776,0.0075225830078125,0
still,0.4558,0.3762206733226776,0.0075225830078125,0
still,0.4568,0.3762206733226776,0.0075225830078125,0
still,0.4578,0.3762206733226776,0.0075225830078125,0
still,0.4588,0.3762206733226776,0.0075225830078125,0
still,0.4598,0.3762206733226776,0.0075225830078125,0
still,0.4608,0.3762206733226776,0.0075225830078125,0
still,0.4617,0.3762206733226776,0.0075225830078125,0
still,0.4627,0.3762206733226776,0.0075225830078125,0
still,0.4637,0.3762206733226776,0.0075225830078125,0
still,0.4647,0.3762206733226776,0.0075225830078125,0
still,0.4657,0.3762206733226776,0.0075225830078125,0
still,0.4668,0.3762206733226776,0.0075225830078125,0
still,0.4678,0.3762206733226776,0.0075225830078125,0
still,0.4688,0.3762206733226776,0.0075225830078125,0
still,0.4698,0.3762206733226776,0.0075225830078125,0
still,0.4708,0.3762206733226776,0.0075225830078125,0
still,0.4718,0.3762206733226776,0.0075225830078125,0
still,0.4728,0.3762206733226776,0.0075225830078125,0
still,0.4738,0.3762206733226776,0.0075225830078125,0
still,0.4748,0.3762206733226776,0.0075225830078125,0
still,0.4758,0.3762206733226776,0.0075225830078125,0
still,0.4768,0.3762206733226776,0.0075225830078125,0
still,0.4778,0.3762206733226776,0.0075225830078125,0
still,0.4788,0.3762206733226776,0.0075225830078125,0
still,0.4798,0.3762206733226776,0.0075225830078125,0
still,0.4808,0.3762206733226776,0.0075225830078125,0
still,0.4818,0.3762206733226776,0.0075225830078125,0
still,0.4828,0.3762206733226776,0.0075225830078125,0
still,0.4838,0.3762206733226776,0.0075225830078125,0
still,0.4848,0.3762206733226776,0.0075225830078125,0
still,0.4858,0.3762206733226776,0.0075225830078125,0
still,0.4868,0.3762206733226776,0.0075225830078125,0
still,0.4878,0.3762206733226776,0.0075225830078125,0
still,0.4888,0.3762206733226776,0.0075225830078125,0
still,0.4898,0.3762206733226776,0.0075225830078125,0
still,0.4908,0.3762206733226776,0.0075225830078125,0
still,0.4917,0.3762206733226776,0.0075225830078125,0
still,0.4927,0.3762206733226776,0.0075225830078125,0
still,0.4937,0.3762206733226776,0.0075225830078125,0
still,0.4947,0.3762206733226776,0.0075225830078125,0
still,0.4957,0.3762206733226776,0.0075225830078125,0
still,0.4967,0.3762206733226776,0.0075225830078125,0
still,0.4977,0.3762206733226776,0.0075225830078125,0
still,0.4988,0.3762206733226776,0.0075225830078125,0
still,0.4998,0.3762206733226776,0.0075225830078125,0
still,0.5007,0.3762206733226776,0.0075225830078125,0
still,0.5018,0.3762206733226776,0.0075225830078125,0
still,0.5028,0.3762206733226776,0.0075225830078125,0
still,0.5038,0.3762206733226776,0.0075225830078125,0
still,0.5048,0.3762206733226776,0.0075225830078125,0
still,0.5058,0.3762206733226776,0.0075225830078125,0
still,0.5068,0.3762206733226776,0.0075225830078125,0
still,0.5078,0.3762206733226776,0.0075225830078125,0
still,0.5087,0.3762206733226776,0.0075225830078125,0
still,0.5098,0.3762206733226776,0.0075225830078125,0
still,0.5108,0.3762206733226776,0.0075225830078125,0
