t_s,cmd_velocity_rps_out,phase,mode,velocity_rps_out,q_current_A,d_current_A,voltage_q_V,voltage_d_V,bus_voltage_V,fet_temp_C,fault,omega_e_rad_s,vq_corrected_V
7.8464,0.2,dwell,10,0.20126581192016602,0.22493509948253632,-0.0649350956082344,0.0,0.0,24.0,32.0,0,885.21327460605,-0.07936471182918522
7.866,0.2,dwell,10,0.19995947182178497,0.24530264735221863,0.0202163178473711,0.0,0.0,24.0,32.0,0,879.4676907674209,-0.12418873881672866
7.8857,0.2,dwell,10,0.2000628560781479,0.5134220123291016,-0.23794446885585785,0.0,0.0,24.0,32.0,0,879.9223984758221,-0.14458915163659364
7.9064,0.2,dwell,10,0.19552943110466003,0.275099515914917,0.12309132516384125,0.0,0.0,24.0,32.0,0,859.9833540465883,-0.17946143877584028
7.9264,0.2,dwell,10,0.19612714648246765,0.3177279531955719,0.10751113295555115,0.0,0.0,24.0,33.0,0,862.6122435823894,-0.1934626176620176
7.9464,0.2,dwell,10,0.20073860883712769,0.21701787412166595,0.16053764522075653,0.0,0.0,24.0,32.0,0,882.8945143403777,-0.16880908179781112
7.9665,0.2,dwell,10,0.20092277228832245,0.1652383804321289,-0.08552557229995728,0.0,0.0,24.0,33.0,0,883.7045075038441,-0.042700820950048
7.9864,0.2,dwell,10,0.20012110471725464,0.5213893055915833,-0.25878840684890747,0.0,0.0,24.0,32.0,0,880.1785893712013,-0.13974264071293696
8.0064,0.2,dwell,10,0.1974581927061081,0.4262734651565552,0.006102658808231354,0.0,0.0,24.0,33.0,0,868.4664906352778,-0.2038357032697877
8.0264,0.2,dwell,10,0.19765011966228485,0.44790372252464294,0.09988588094711304,0.0,0.0,24.0,32.0,0,869.3106294770487,-0.25218938299392635
8.0465,0.2,dwell,10,0.20492199063301086,0.23864203691482544,0.17146342992782593,0.0,0.0,24.0,33.0,0,901.2939884643285,-0.18501128005211526
8.0664,0.2,dwell,10,0.20518016815185547,0.1934816539287567,-0.08140292763710022,0.0,0.0,24.0,33.0,0,902.4295124994626,-0.057033077726271746
8.086,0.2,dwell,10,0.20394770801067352,0.19892233610153198,-0.08116449415683746,0.0,0.0,24.0,33.0,0,897.0088696839315,-0.05990950212234472
8.1064,0.2,dwell,10,0.2001490741968155,0.18841193616390228,-0.08266323804855347,0.0,0.0,24.0,33.0,0,880.3016055673195,-0.054961918686948656
8.1266,0.2,dwell,10,0.19804207980632782,0.23093846440315247,0.17539271712303162,0.0,0.0,24.0,33.0,0,871.0345602296842,-0.1805464154690024
8.1466,0.2,dwell,10,0.20244109630584717,0.38739264011383057,0.11985044926404953,0.0,0.0,24.0,33.0,0,890.3824453147586,-0.23290528661422827
8.1664,0.2,dwell,10,0.20121856033802032,0.4394267797470093,-0.013782463036477566,0.0,0.0,24.0,33.0,0,885.0054512933749,-0.20186446109424966
8.1859,0.2,dwell,10,0.20134097337722778,0.244415283203125,-0.029039910063147545,0.0,0.0,24.0,33.0,0,885.5438519599236,-0.10342459016026781
8.2058,0.2,dwell,10,0.19499918818473816,0.23756293952465057,-0.21775883436203003,0.0,0.0,24.0,33.0,0,857.6512238800058,-0.024859459279655938
8.2262,0.2,dwell,10,0.19080713391304016,0.2128487080335617,-0.02920963615179062,0.0,0.0,24.0,33.0,0,839.2136062152232,-0.08907633971599678
8.2466,0.2,dwell,10,0.19524259865283966,0.36183738708496094,0.10213683545589447,0.0,0.0,24.0,33.0,0,858.721799033758,-0.21194406292549442
8.2665,0.2,dwell,10,0.19598038494586945,0.25778159499168396,0.0753006637096405,0.0,0.0,24.0,33.0,0,861.9667526311003,-0.1521269026212811
8.2865,0.2,dwell,10,0.19683440029621124,0.509097158908844,-0.016125328838825226,0.0,0.0,24.0,33.0,0,865.7229083220618,-0.23394990020538203
8.3065,0.2,dwell,10,0.19029909372329712,0.4326496124267578,0.17081797122955322,0.0,0.0,24.0,33.0,0,836.979128756268,-0.2712428264038237
8.3264,0.2,dwell,10,0.1923338919878006,0.3613468110561371,0.1394326388835907,0.0,0.0,24.0,33.0,0,845.92863894729,-0.2258583742586084
8.3464,0.2,dwell,10,0.19747765362262726,0.3758793771266937,0.00853809341788292,0.0,0.0,24.0,33.0,0,868.5520842165937,-0.18102097027840813
8.3665,0.2,dwell,10,0.1979527473449707,-0.05467631667852402,-0.131166011095047,0.0,0.0,24.0,33.0,0,870.6416555436269,0.07924322763160481
8.3859,0.2,dwell,10,0.1970587521791458,0.33259525895118713,0.0528174452483654,0.0,0.0,24.0,33.0,0,866.7096594402066,-0.1785185963271891
8.4065,0.2,dwell,10,0.19500474631786346,0.3218079209327698,0.13000482320785522,0.0,0.0,24.0,33.0,0,857.6756698262776,-0.20416551232233776
8.4265,0.2,dwell,10,0.19723205268383026,0.24197667837142944,0.1190357357263565,0.0,0.0,24.0,33.0,0,867.4718748695386,-0.1626009403926541
8.4465,0.2,dwell,10,0.2042156159877777,0.2959470748901367,0.03377386927604675,0.0,0.0,24.0,33.0,0,898.1871905097235,-0.15398426537312104
8.4664,0.2,dwell,10,0.20393681526184082,0.14177803695201874,-0.053053878247737885,0.0,0.0,24.0,33.0,0,896.960960872337,-0.0447121854390235
8.4859,0.2,dwell,10,0.20325738191604614,0.21889100968837738,-0.08306095004081726,0.0,0.0,24.0,33.0,0,893.9726569414836,-0.06866426399289172
8.5064,0.2,dwell,10,0.20087575912475586,0.5177270174026489,-0.009569295682013035,0.0,0.0,24.0,33.0,0,883.4977328108481,-0.24060157846495667
8.5264,0.2,dwell,10,0.20056383311748505,0.3685223460197449,0.19292697310447693,0.0,0.0,24.0,33.0,0,882.1258105767803,-0.25368098461933075
8.5464,0.2,dwell,10,0.20573946833610535,0.21161656081676483,0.18031549453735352,0.0,0.0,24.0,33.0,0,904.8894431894498,-0.17628047078334347
8.5664,0.2,dwell,10,0.20772799849510193,0.30862200260162354,0.0927770733833313,0.0,0.0,24.0,33.0,0,913.6354556239734,-0.18543053715695088
8.5858,0.2,dwell,10,0.20986402034759521,0.3866651654243469,-0.02049303613603115,0.0,0.0,24.0,33.0,0,923.0301704075536,-0.17379933331737613
8.6064,0.2,dwell,10,0.206979900598526,0.22989419102668762,0.04508358985185623,0.0,0.0,24.0,33.0,0,910.3451492255049,-0.12779106760365933
8.6265,0.2,dwell,10,0.2064003199338913,0.34865543246269226,0.04988457262516022,0.0,0.0,24.0,33.0,0,907.7960203240541,-0.18587455397025732
8.6465,0.2,dwell,10,0.21080119907855988,0.2136751264333725,0.022377215325832367,0.0,0.0,24.0,33.0,0,927.1520977503724,-0.11063703652330241
8.6664,0.2,dwell,10,0.2080685794353485,0.3144761919975281,-0.22896364331245422,0.0,0.0,24.0,33.0,0,915.1334088357372,-0.05053945133854075
8.6864,0.2,dwell,10,0.21035026013851166,0.08466428518295288,-0.11413147300481796,0.0,0.0,24.0,33.0,0,925.1687647045902,0.009397369420749653
8.7064,0.2,dwell,10,0.20767909288406372,0.38379162549972534,-0.1309230625629425,0.0,0.0,24.0,33.0,0,913.4203575122737,-0.1253529008833915
8.7265,0.2,dwell,10,0.20993541181087494,0.23096966743469238,-0.08505978435277939,0.0,0.0,24.0,33.0,0,923.3441664627496,-0.07236539218056401
8.7465,0.2,dwell,10,0.20898500084877014,0.37305018305778503,0.04681670293211937,0.0,0.0,24.0,33.0,0,919.1640407277341,-0.19634404613135897
8.767,0.2,dwell,10,0.2065369337797165,0.2836349904537201,0.01809041202068329,0.0,0.0,24.0,33.0,0,908.3968794002463,-0.14166585679826713
8.7857,0.2,dwell,10,0.20534345507621765,0.26337265968322754,0.10682234168052673,0.0,0.0,24.0,33.0,0,903.1476859022675,-0.16953454999813164
8.8064,0.2,dwell,10,0.20543207228183746,0.3266896903514862,0.00370339909568429,0.0,0.0,24.0,33.0,0,903.537444729287,-0.15588193177014195
8.8266,0.2,dwell,10,0.21207843720912933,0.2146972417831421,0.007929611951112747,0.0,0.0,24.0,33.0,0,932.7696844494069,-0.10487515406630422
8.8465,0.2,dwell,10,0.21096603572368622,0.2722158133983612,0.08169840276241302,0.0,0.0,24.0,33.0,0,927.8770871810923,-0.16404328731851991
8.8657,0.2,dwell,10,0.20661909878253937,0.29229825735092163,0.14595061540603638,0.0,0.0,24.0,33.0,0,908.7582599571972,-0.20011054114982374
8.8864,0.2,dwell,10,0.2055206298828125,0.24223655462265015,0.09972169250249863,0.0,0.0,24.0,33.0,0,903.926941401387,-0.15658731068356257
8.9064,0.2,dwell,10,0.20757745206356049,0.3265133500099182,-0.011353502050042152,0.0,0.0,24.0,33.0,0,912.9733178352768,-0.1493850730389806
8.9266,0.2,dwell,10,0.21698805689811707,0.13524594902992249,0.15179860591888428,0.0,0.0,24.0,33.0,0,954.363319654988,-0.13164843839012202
8.9489,0.2,dwell,10,0.21484383940696716,0.36073678731918335,-0.2836613357067108,0.0,0.0,24.0,33.0,0,944.9325585699346,-0.04502413762903129
8.9665,0.2,dwell,10,0.21989864110946655,0.236192986369133,0.06924565136432648,0.0,0.0,24.0,33.0,0,967.1647376214298,-0.1428952297474799
8.9863,0.2,dwell,10,0.21812023222446442,0.23670777678489685,0.06746485084295273,0.0,0.0,24.0,33.0,0,959.3428868179479,-0.1420859551247167
9.0072,0.2,ramp,10,0.22053468227386475,0.4412466883659363,-0.058032721281051636,0.0,0.0,24.0,33.0,0,969.9621927706658,-0.18210022587065888
9.0275,0.20203,ramp,10,0.2213883399963379,0.42608124017715454,-0.014179764315485954,0.0,0.0,24.0,33.0,0,973.7167755321083,-0.19480764739294798
9.0483,0.20411,ramp,10,0.22055326402187347,0.24531500041484833,-0.02006470039486885,0.0,0.0,24.0,33.0,0,970.0439195669148,-0.10677416066375964
9.0675,0.20603,ramp,10,0.21887701749801636,0.12264077365398407,-0.14987480640411377,0.0,0.0,24.0,33.0,0,962.6714022959778,0.009555417008200034
9.0883,0.20811,ramp,10,0.2166101187467575,0.40497300028800964,0.10942290723323822,0.0,0.0,24.0,33.0,0,952.7010608472365,-0.2400564423765161
9.1083,0.21011,ramp,10,0.2195684313774109,0.29904627799987793,-0.0013931610155850649,0.0,0.0,24.0,33.0,0,965.7123993657121,-0.140629691630022
9.1279,0.21207,ramp,10,0.21773047745227814,0.246808260679245,0.1688678115606308,0.0,0.0,24.0,33.0,0,957.628655797345,-0.19222419347750858
9.1483,0.21411,ramp,10,0.2186814397573471,0.3332711458206177,0.037947915494441986,0.0,0.0,24.0,33.0,0,961.811206465369,-0.17449779643674054
9.1683,0.21611,ramp,10,0.2161310911178589,0.40375837683677673,0.03763360530138016,0.0,0.0,24.0,33.0,0,950.5941872954963,-0.20745464083697868
9.1878,0.21806,ramp,10,0.21592433750629425,0.2952748239040375,0.27793875336647034,0.0,0.0,24.0,33.0,0,949.6848374174238,-0.26294128664354866
9.2083,0.22011,ramp,10,0.21695762872695923,0.4195948541164398,0.07540886104106903,0.0,0.0,24.0,33.0,0,954.2294895684278,-0.23185976205560302
9.2284,0.22212,ramp,10,0.21259278059005737,0.3334987759590149,0.035890668630599976,0.0,0.0,24.0,33.0,0,935.0318847911315,-0.17323023324212466
9.2478,0.22406,ramp,10,0.2114759087562561,0.3194149136543274,0.04276901111006737,0.0,0.0,24.0,33.0,0,930.1196259038315,-0.16948754008862224
9.2683,0.22611,ramp,10,0.2120736986398697,0.4156035780906677,0.09497320652008057,0.0,0.0,24.0,33.0,0,932.7488431332824,-0.23775248937202845
9.2883,0.22811,ramp,10,0.21807058155536652,0.23250262439250946,0.027475431561470032,0.0,0.0,24.0,33.0,0,959.1245117697506,-0.12215233944892077
9.3083,0.23011,ramp,10,0.21580497920513153,0.32093220949172974,0.09752966463565826,0.0,0.0,24.0,33.0,0,949.1598721905151,-0.19489706481335467
9.3283,0.23211,ramp,10,0.2133859544992447,0.41142135858535767,0.11170907318592072,0.0,0.0,24.0,33.0,0,938.5204458477023,-0.2433802298244801
9.3483,0.23411,ramp,10,0.2099573314189911,0.47061288356781006,0.08017278462648392,0.0,0.0,24.0,33.0,0,923.4405739345078,-0.25693061139426243
9.3683,0.23611,ramp,10,0.2111600786447525,0.3285520672798157,0.06755095720291138,0.0,0.0,24.0,33.0,0,928.7305325225163,-0.18454137075276478
9.3884,0.23812,ramp,10,0.21699979901313782,0.42467233538627625,0.06545684486627579,0.0,0.0,24.0,33.0,0,954.4149641741894,-0.2298219024097646
9.4083,0.24011,ramp,10,0.2164052277803421,0.3048563003540039,-0.09012054651975632,0.0,0.0,24.0,33.0,0,951.7999033104079,-0.10388163937571591
9.4277,0.24205,ramp,10,0.22000613808631897,0.1992444396018982,-0.19543012976646423,0.0,0.0,24.0,33.0,0,967.6375340192978,-0.005662555914090178
9.4476,0.24404,ramp,10,0.21808770298957825,0.3744334876537323,0.032099299132823944,0.0,0.0,24.0,33.0,0,959.1998157704644,-0.19127103698539294
9.4683,0.24611,ramp,10,0.22054226696491241,0.5019797086715698,-0.1119878888130188,0.0,0.0,24.0,33.0,0,969.9955519842108,-0.1863073390248404
9.4883,0.24811,ramp,10,0.220466747879982,0.2383531630039215,0.0375557467341423,0.0,0.0,24.0,33.0,0,969.6634017008183,-0.12962336919037393
9.5104,0.25,dwell,10,0.2174803614616394,0.3215295672416687,0.057954978197813034,0.0,0.0,24.0,33.0,0,956.5285882151148,-0.17780914657153848
9.5318,0.25,dwell,10,0.21253974735736847,0.3700118660926819,0.11447310447692871,0.0,0.0,24.0,33.0,0,934.7986324512352,-0.22483393488376652
9.5515,0.25,dwell,10,0.21327908337116241,0.2980329394340515,0.1016012653708458,0.0,0.0,24.0,33.0,0,938.0504020764924,-0.18535994320314197
9.5715,0.25,dwell,10,0.2171757072210312,0.267780065536499,0.02038196474313736,0.0,0.0,24.0,33.0,0,955.1886488812631,-0.13559631989454923
9.5915,0.25,dwell,10,0.21344269812107086,0.4579063057899475,0.030278772115707397,0.0,0.0,24.0,33.0,0,938.7700173313563,-0.22959452866155702
9.6108,0.25,dwell,10,0.214314803481102,0.37355098128318787,0.027699945494532585,0.0,0.0,24.0,33.0,0,942.6057370404783,-0.1886653430997498
9.6315,0.25,dwell,10,0.20942452549934387,0.27197983860969543,0.06259571015834808,0.0,0.0,24.0,33.0,0,921.0971711063738,-0.15544251967730308
9.6515,0.25,dwell,10,0.21464233100414276,0.2818690240383148,0.14200931787490845,0.0,0.0,24.0,33.0,0,944.046278324805,-0.19585279974450143
9.6715,0.25,dwell,10,0.21572038531303406,0.26869523525238037,0.07545961439609528,0.0,0.0,24.0,33.0,0,948.7878088205822,-0.16041064713229924
9.6915,0.25,dwell,10,0.21436113119125366,0.39038801193237305,0.10970164835453033,0.0,0.0,24.0,33.0,0,942.8094969518964,-0.23278365579535928
9.7109,0.25,dwell,10,0.21403123438358307,0.28476834297180176,0.1313476860523224,0.0,0.0,24.0,33.0,0,941.3585350095075,-0.19234930024508956
9.7315,0.25,dwell,10,0.21434137225151062,0.37597620487213135,-0.00015606485249008983,0.0,0.0,24.0,33.0,0,942.7225925959813,-0.1775291823336865
9.7516,0.25,dwell,10,0.22086554765701294,0.45536884665489197,-0.2348649799823761,0.0,0.0,24.0,33.0,0,971.4174147305014,-0.10838292366953071
9.7716,0.25,dwell,10,0.22071640193462372,0.18063652515411377,-0.14893928170204163,0.0,0.0,24.0,33.0,0,970.7614375824202,-0.01769740083593964
9.7916,0.25,dwell,10,0.2203383594751358,0.2712334394454956,-0.19733786582946777,0.0,0.0,24.0,33.0,0,969.098720003559,-0.03866930666167562
9.8109,0.25,dwell,10,0.21425779163837433,0.7078964710235596,0.061104342341423035,0.0,0.0,24.0,33.0,0,942.3549858596851,-0.36131931571202175
9.8316,0.25,dwell,10,0.2164718508720398,0.1617027372121811,-0.18366609513759613,0.0,0.0,24.0,33.0,0,952.0929269720195,0.005410890106846755
9.8516,0.25,dwell,10,0.2201666235923767,0.24402783811092377,0.032133184373378754,0.0,0.0,24.0,33.0,0,968.343386140872,-0.12982460508402377
9.8715,0.25,dwell,10,0.21874845027923584,0.19175712764263153,0.027062665671110153,0.0,0.0,24.0,33.0,0,962.1059341339593,-0.10275815497793718
9.8915,0.25,dwell,10,0.21583116054534912,0.28328320384025574,0.14957782626152039,0.0,0.0,24.0,33.0,0,949.2750237390392,-0.20022869844808655
9.9116,0.25,dwell,10,0.2174786776304245,0.31618189811706543,0.08227293193340302,0.0,0.0,24.0,33.0,0,956.5211823386302,-0.1861629876617546
9.9313,0.25,dwell,10,0.22626550495624542,0.24016088247299194,0.05389672517776489,0.0,0.0,24.0,33.0,0,995.1676673838558,-0.1385318035035507
9.9515,0.25,dwell,10,0.2249910682439804,0.40401536226272583,0.03476731479167938,0.0,0.0,24.0,33.0,0,989.562401966052,-0.20693528436152286
9.9716,0.25,dwell,10,0.22274577617645264,0.3213622570037842,0.04665788263082504,0.0,0.0,24.0,33.0,0,979.6870916757399,-0.1731810565262255
9.9912,0.25,dwell,10,0.21822060644626617,0.25847724080085754,-0.10526519268751144,0.0,0.0,24.0,33.0,0,959.7843557028991,-0.07483824067160431
10.0109,0.25,dwell,10,0.21718978881835938,0.5887229442596436,-0.06027030572295189,0.0,0.0,24.0,33.0,0,955.2505829810669,-0.25116240108666715
10.0315,0.25,dwell,10,0.22315485775470734,0.2956862151622772,-0.11038725823163986,0.0,0.0,24.0,33.0,0,981.4863264290893,-0.08899443237497187
10.0513,0.25,dwell,10,0.2201719880104065,0.27121326327323914,-0.2247052639722824,0.0,0.0,24.0,33.0,0,968.3669800836544,-0.026331235298353586
10.0715,0.25,dwell,10,0.22074399888515472,0.19354012608528137,0.03734446316957474,0.0,0.0,24.0,33.0,0,970.8828153102897,-0.10838073026053431
10.0915,0.25,dwell,10,0.22001253068447113,0.30851948261260986,0.10749758780002594,0.0,0.0,24.0,33.0,0,967.6656501344469,-0.19438965435957303
10.1117,0.25,dwell,10,0.22820401191711426,0.35555368661880493,0.07758481800556183,0.0,0.0,24.0,33.0,0,1003.6936663019333,-0.20437522644072958
10.1315,0.25,dwell,10,0.22924570739269257,0.410480260848999,-0.0400213785469532,0.0,0.0,24.0,33.0,0,1008.2752822966295,-0.17502171637523556
10.1507,0.25,dwell,10,0.23048925399780273,0.4136119782924652,-0.07001395523548126,0.0,0.0,24.0,33.0,0,1013.7446859272446,-0.16217688239529507
10.1716,0.25,dwell,10,0.22836074233055115,0.23400931060314178,0.021558888256549835,0.0,0.0,24.0,33.0,0,1004.3830026635596,-0.12066611196880238
10.1906,0.25,dwell,10,0.23063592612743378,0.2970171272754669,0.13609099388122559,0.0,0.0,24.0,33.0,0,1014.3897836461538,-0.20487264772589808
10.2115,0.25,dwell,10,0.2334904819726944,0.6523433327674866,0.03752225264906883,0.0,0.0,24.0,33.0,0,1026.9447759879793,-0.32616798513024525
10.2315,0.25,dwell,10,0.23081091046333313,0.19209149479866028,-0.10185453295707703,0.0,0.0,24.0,33.0,0,1015.1594049519705,-0.04237292003510162
10.2516,0.25,dwell,10,0.23291359841823578,0.3815764784812927,0.1372462958097458,0.0,0.0,24.0,33.0,0,1024.4075095966498,-0.24600679412635956
10.2715,0.25,dwell,10,0.23364154994487762,0.3107697069644928,0.08530694246292114,0.0,0.0,24.0,33.0,0,1027.6092076322243,-0.1878004634831264
10.291,0.25,dwell,10,0.2391022890806198,0.3263123333454132,-0.09526484459638596,0.0,0.0,24.0,33.0,0,1051.6267927650495,-0.10727819817811955
10.3109,0.25,dwell,10,0.23805701732635498,0.31731289625167847,-0.1087292954325676,0.0,0.0,24.0,33.0,0,1047.029447475165,-0.09663789017109015
10.3315,0.25,dwell,10,0.23861634731292725,0.28417402505874634,0.004618091508746147,0.0,0.0,24.0,33.0,0,1049.489509242612,-0.13650086400797004
10.3516,0.25,dwell,10,0.23738731443881989,0.2357899248600006,-0.14057083427906036,0.0,0.0,24.0,33.0,0,1044.0839403349694,-0.04272873283986389
10.3717,0.25,dwell,10,0.24314726889133453,0.38254910707473755,0.17214152216911316,0.0,0.0,24.0,33.0,0,1069.417543165214,-0.26681089851747114
10.3915,0.25,dwell,10,0.24123547971248627,0.5707240104675293,-0.2992156147956848,0.0,0.0,24.0,33.0,0,1061.009055189939,-0.12109418411496797
10.4109,0.25,dwell,10,0.24303777515888214,0.24408596754074097,0.03168860077857971,0.0,0.0,24.0,33.0,0,1068.9359645775328,-0.13114170196528924
10.4317,0.25,dwell,10,0.24118724465370178,0.323719322681427,-0.04411148652434349,0.0,0.0,24.0,33.0,0,1060.7969063210871,-0.13102623886140713
10.4516,0.25,dwell,10,0.24845679104328156,0.3258854150772095,0.10475929081439972,0.0,0.0,24.0,33.0,0,1092.7700412664947,-0.20748351841353438
10.471,0.25,dwell,10,0.24694527685642242,0.36734503507614136,-0.06543869525194168,0.0,0.0,24.0,33.0,0,1086.122054655168,-0.14027609537352279
10.4921,0.25,dwell,10,0.2461162656545639,0.2663171887397766,0.1360364854335785,0.0,0.0,24.0,33.0,0,1082.4758729530647,-0.19467757087234194
10.5117,0.25,dwell,10,0.24363797903060913,0.4248464107513428,0.010616510175168514,0.0,0.0,24.0,33.0,0,1071.575799081236,-0.20600384962175228
10.5315,0.25,dwell,10,0.2488032728433609,0.35268938541412354,-0.21110908687114716,0.0,0.0,24.0,33.0,0,1094.2939478153194,-0.05854136306533757
10.5506,0.25,dwell,10,0.244648739695549,0.3273587226867676,0.14048035442829132,0.0,0.0,24.0,33.0,0,1076.0213566725536,-0.22533737480599778
10.5715,0.25,dwell,10,0.2448572814464569,0.06887281686067581,-0.2237609624862671,0.0,0.0,24.0,33.0,0,1076.9385711982202,0.08018307238595845
10.5915,0.25,dwell,10,0.24293601512908936,0.32513415813446045,0.11264665424823761,0.0,0.0,24.0,33.0,0,1068.4884005906963,-0.20988079423644604
10.6115,0.25,dwell,10,0.2491152137517929,0.3748037815093994,-0.06927075982093811,0.0,0.0,24.0,33.0,0,1095.665935588117,-0.14154330799421558
10.6315,0.25,dwell,10,0.24751350283622742,0.24762696027755737,0.07227770239114761,0.0,0.0,24.0,33.0,0,1088.621243044396,-0.15377406604146215
10.6516,0.25,dwell,10,0.2469998449087143,0.5813999772071838,-0.16837924718856812,0.0,0.0,24.0,33.0,0,1086.362057484249,-0.18907233290881956
10.6715,0.25,dwell,10,0.2422732710838318,0.33522331714630127,0.01478139590471983,0.0,0.0,24.0,33.0,0,1065.5735000373882,-0.165715087930066
10.6915,0.25,dwell,10,0.24703571200370789,0.38477227091789246,0.05839265137910843,0.0,0.0,24.0,33.0,0,1086.5198092072415,-0.2114290557245339
10.7109,0.25,dwell,10,0.24332553148269653,0.5365036725997925,-0.025503840297460556,0.0,0.0,24.0,33.0,0,1070.20158299162,-0.2406587536318412
10.7317,0.25,dwell,10,0.2429428994655609,0.3045317232608795,0.13270708918571472,0.0,0.0,24.0,33.0,0,1068.5186794839337,-0.21017665378639275
10.7516,0.25,dwell,10,0.24087008833885193,0.5389747619628906,-0.35344892740249634,0.0,0.0,24.0,33.0,0,1059.4019799928064,-0.07944752492572058
10.7721,0.25,dwell,10,0.24672630429267883,0.3343055248260498,0.030125435441732407,0.0,0.0,24.0,33.0,0,1085.1589630185356,-0.1732052932213413
10.7916,0.25,dwell,10,0.24618320167064667,0.3256472945213318,0.18791526556015015,0.0,0.0,24.0,33.0,0,1082.7702729280052,-0.24899642826439258
10.8115,0.25,dwell,10,0.24560308456420898,0.3855076730251312,-0.16922979056835175,0.0,0.0,24.0,33.0,0,1080.2187846322763,-0.09659374869624744
10.8316,0.25,dwell,10,0.24303507804870605,0.33288294076919556,0.041214942932128906,0.0,0.0,24.0,33.0,0,1068.9241020674117,-0.17784914650308428
10.851,0.25,dwell,10,0.2460300773382187,0.47428953647613525,-0.19151708483695984,0.0,0.0,24.0,33.0,0,1082.096796939027,-0.1271018773630076
10.8716,0.25,dwell,10,0.2473641335964203,0.16425827145576477,0.29245322942733765,0.0,0.0,24.0,33.0,0,1087.9642828153653,-0.22641697582232057
10.8918,0.25,dwell,10,0.24704097211360931,0.3631230294704437,-0.11793853342533112,0.0,0.0,24.0,33.0,0,1086.5429443789144,-0.1115870388937841
10.9123,0.25,dwell,10,0.24421754479408264,0.27657225728034973,0.25468841195106506,0.0,0.0,24.0,33.0,0,1074.1248624439568,-0.25860327057191035
10.9308,0.25,dwell,10,0.24612978100776672,0.4629053771495819,0.2196384072303772,0.0,0.0,24.0,33.0,0,1082.5353165811302,-0.32987478730079944
10.9515,0.25,dwell,10,0.2469525784254074,0.369456946849823,-0.04444098100066185,0.0,0.0,24.0,33.0,0,1086.154168632844,-0.15194049677788307
10.971,0.25,dwell,10,0.24780085682868958,0.3649212718009949,0.1768324077129364,0.0,0.0,24.0,33.0,0,1089.8850919127742,-0.26252351493084636
10.9909,0.25,dwell,10,0.2450491487979889,0.22329911589622498,-0.09549359977245331,0.0,0.0,24.0,33.0,0,1077.7824478850716,-0.057337545538715055
11.0115,0.25,dwell,10,0.24815848469734192,0.3531239628791809,0.1173747107386589,0.0,0.0,24.0,33.0,0,1091.4580214316022,-0.2267262675532245
11.0315,0.25,dwell,10,0.24692018330097198,0.22687089443206787,-0.09545519948005676,0.0,0.0,24.0,33.0,0,1086.01168743393,-0.058676661071890235
11.0515,0.25,dwell,10,0.24468091130256653,0.34381818771362305,0.11591305583715439,0.0,0.0,24.0,33.0,0,1076.1628547905182,-0.22075505882023286
11.0711,0.25,dwell,10,0.24191313982009888,0.4462090730667114,-0.12328391522169113,0.0,0.0,24.0,33.0,0,1063.9895600119285,-0.14941786571941887
11.0915,0.25,dwell,10,0.24280862510204315,0.31984785199165344,0.09430621564388275,0.0,0.0,24.0,33.0,0,1067.9281099883437,-0.19819278744471852
11.1115,0.25,dwell,10,0.24335357546806335,0.37460267543792725,-0.0010251880157738924,0.0,0.0,24.0,33.0,0,1070.324926881388,-0.1764359413493667
11.1313,0.25,dwell,10,0.2391202300786972,0.3264390230178833,-0.009262786246836185,0.0,0.0,24.0,33.0,0,1051.7057013959109,-0.14964170641440128
11.1515,0.25,dwell,10,0.23684829473495483,0.2977185845375061,0.13454918563365936,0.0,0.0,24.0,33.0,0,1041.713207856446,-0.20619203693358917
11.1715,0.25,dwell,10,0.23749089241027832,0.5261760354042053,-0.05450279265642166,0.0,0.0,24.0,33.0,0,1044.5395000468602,-0.22191815667172665
11.1915,0.25,dwell,10,0.24423165619373322,0.21568280458450317,0.2344338297843933,0.0,0.0,24.0,33.0,0,1074.1869276212203,-0.2196717495736526
11.2118,0.25,dwell,10,0.2441512644290924,0.4178825616836548,-0.08438403904438019,0.0,0.0,24.0,33.0,0,1073.833346173134,-0.15500848482666188
11.2313,0.25,dwell,10,0.24378426373004913,0.31393665075302124,0.0727931335568428,0.0,0.0,24.0,33.0,0,1072.2191927931667,-0.18480043054833944
11.2515,0.25,dwell,10,0.24410061538219452,0.3660012483596802,-0.03162004053592682,0.0,0.0,24.0,33.0,0,1073.6105800300297,-0.15700728691852203
11.2713,0.25,dwell,10,0.24692155420780182,0.19354596734046936,0.18744772672653198,0.0,0.0,24.0,33.0,0,1086.0177169970857,-0.18664432370643913
11.2916,0.25,dwell,10,0.24431098997592926,0.2780517339706421,-0.02405323088169098,0.0,0.0,24.0,33.0,0,1074.5358558194805,-0.11925249074361823
11.3116,0.25,dwell,10,0.24305953085422516,0.2678065299987793,-0.02003055438399315,0.0,0.0,24.0,33.0,0,1069.0316511232616,-0.11648642628593564
11.3315,0.25,dwell,10,0.244254469871521,0.43825122714042664,-0.019011490046977997,0.0,0.0,24.0,33.0,0,1074.2872674167756,-0.19746136893811794
11.3507,0.25,dwell,10,0.24824337661266327,0.26805704832077026,-0.13257485628128052,0.0,0.0,24.0,33.0,0,1091.8313955761341,-0.05891467454111239
